"","AMC10","AMC1","AMC21","AMC22","AMC23","AMC24","AMC25","AMC26","AMC27","AMC28","AMC29","AMC2","AMC30","AMC31","AMC32","AMC33","AMC34","AMC35","AMC36","AMC37","AMC38","AMC39","AMC3","AMC40","AMC41","AMC42","AMC43","AMC44","AMC45","AMC46","AMC47","AMC48","AMC49","AMC4","AMC50","AMC51","AMC52","AMC53","AMC54","AMC55","AMC56","AMC57","AMC58","AMC59","AMC5","AMC60","AMC6","AMC7","AMC8","AMC91","AMC93","AMC94","AMC95","AMC96","AMC9"
"1082851",0,38,1,36,9,11,26,0,50,49,0,0,40,0,45,31,0,42,41,4,123,0,0,93,0,12,26,39,63,1,32,0,0,84,0,0,30,17,121,16,0,38,0,6,0,48,350,0,0,141,219,61,50,96,24
"2681552",0,208,0,214,107,92,190,0,298,402,0,0,276,0,362,338,1,363,477,0,1276,0,0,705,0,111,297,422,502,0,291,0,0,581,0,0,276,186,983,216,0,295,0,66,0,432,2751,0,0,940,1100,699,518,1138,200
"2762322",0,168,0,121,104,93,155,0,262,319,0,0,181,0,312,238,0,252,495,0,1027,0,0,596,0,63,226,359,477,1,238,0,0,451,0,0,190,179,910,166,0,299,0,91,0,288,2288,0,0,776,975,578,381,851,186
"662548",0,145,0,124,39,68,142,0,276,241,0,0,173,0,192,213,0,205,309,1,927,0,0,514,0,36,147,318,355,0,168,0,0,393,0,0,158,147,737,114,0,253,0,49,0,236,1966,0,0,709,741,445,381,651,126
"434014",0,131,0,90,88,82,136,0,256,281,0,0,183,0,225,214,0,285,393,0,861,0,0,438,0,57,177,239,324,0,203,0,0,459,0,0,124,140,701,150,0,308,0,66,0,259,1795,0,0,787,868,368,281,595,179
"434009",0,221,0,189,147,123,175,0,282,398,0,4,240,1,381,217,0,454,441,0,1261,0,0,724,0,104,228,453,572,0,407,0,0,492,0,0,230,290,1066,156,0,322,0,86,0,457,2603,0,2,1064,1312,728,469,1070,186
"434008",0,169,0,143,70,82,183,0,293,247,0,0,198,0,230,192,0,293,428,0,1084,0,0,492,0,30,234,316,399,0,215,0,0,493,0,1,179,142,752,127,0,269,0,50,0,397,2025,2,0,776,911,568,381,757,141
"34073",0,2026,7,1707,1061,1026,1994,0,3105,3673,1,8,2454,1,3296,2841,2,3423,4695,4,11802,0,0,6820,0,833,2362,4010,4772,3,2820,2,0,5513,0,0,2255,1853,9766,2031,0,3065,1,827,2,3803,25896,0,3,9410,11463,6350,4739,9759,2187
"436515",0,217,0,222,163,130,263,0,468,452,0,0,328,0,435,436,0,465,640,0,1609,0,0,1013,0,151,325,480,609,0,384,0,0,819,0,0,342,278,1325,256,0,442,0,101,0,481,3555,0,0,1363,1544,853,644,1356,226
"180282",0,197,7,192,124,139,164,0,365,366,2,0,266,0,360,282,0,414,515,3,1303,0,0,707,0,41,223,411,563,0,316,0,0,601,0,0,280,237,967,232,2,337,0,97,0,490,2562,0,3,1056,1296,610,625,979,219
"3141537",0,11,0,21,6,18,8,0,11,40,0,1,20,0,39,14,0,34,41,0,83,0,0,52,0,3,15,45,42,0,19,0,0,41,0,0,11,16,72,18,0,21,0,17,0,29,244,0,0,97,71,58,31,75,10
"2741720",0,53,1,60,31,39,55,1,83,106,0,4,54,0,103,85,0,87,160,1,387,0,1,215,0,25,79,126,127,0,68,0,0,161,0,0,64,53,291,41,0,84,1,25,0,86,861,0,0,347,332,208,153,278,63
"2752316",0,5,2,16,12,12,11,1,25,22,0,0,15,0,31,19,0,26,31,0,85,0,0,51,0,9,19,27,32,0,23,2,0,51,0,0,22,6,54,14,0,22,0,4,0,35,184,0,0,84,78,41,45,77,16
"1842727",0,126,1,129,47,59,167,0,229,259,0,0,151,0,227,210,0,283,396,1,1014,0,0,456,0,65,174,285,365,0,258,0,0,405,0,0,137,158,686,147,0,196,0,45,0,320,1866,0,1,732,796,493,393,735,195
"1484693",0,19,0,15,4,10,21,0,46,42,0,0,25,0,49,37,0,32,46,1,139,0,0,76,0,5,19,45,44,0,27,0,0,49,0,0,18,12,115,29,0,23,0,11,0,52,266,0,0,124,131,64,59,156,16
"2714925",0,11,4,14,10,6,23,0,33,29,0,0,21,0,25,22,0,38,37,0,64,0,0,82,0,12,17,33,30,0,23,1,0,57,0,0,12,11,63,7,0,15,0,6,1,23,187,0,0,90,81,35,45,56,19
"2714924",0,30,1,36,19,22,41,3,51,43,0,0,28,0,47,36,0,36,69,0,174,0,0,86,0,19,17,40,81,0,24,0,0,102,0,0,23,29,124,14,0,41,0,8,0,83,303,0,0,167,129,71,79,133,52
"3036128",0,14,4,26,4,4,22,0,38,28,0,0,36,0,22,19,0,35,38,0,123,0,0,64,0,12,22,40,49,0,27,0,0,44,0,0,19,23,80,20,0,27,0,10,0,25,206,0,0,75,94,64,35,87,21
"2806347",0,23,0,43,21,14,49,0,64,84,0,2,48,0,62,72,0,64,100,1,243,0,0,169,0,21,32,72,99,0,41,0,0,113,0,0,44,37,169,47,0,67,0,19,0,73,555,0,0,218,216,138,104,155,57
"2184519",0,38,0,38,17,30,65,0,108,68,0,7,69,0,46,87,0,46,97,0,236,0,0,151,0,27,62,83,148,0,73,0,0,146,0,0,39,62,169,46,0,46,0,15,1,99,607,0,0,203,294,150,119,218,63
"3098762",0,11,0,7,18,9,18,0,34,43,0,0,14,0,31,26,0,50,47,0,132,0,0,79,0,7,25,40,61,0,30,0,0,83,0,0,22,12,86,45,0,38,0,11,0,48,273,0,0,91,125,73,43,116,12
"2651974",0,88,0,90,33,25,81,0,136,167,0,2,116,0,131,115,0,154,236,1,584,0,0,358,0,44,117,166,225,2,131,0,0,274,0,0,96,79,498,102,0,150,0,35,0,209,1185,1,0,357,572,292,183,433,107
"434010",0,87,2,50,26,36,63,3,118,111,0,2,54,0,90,118,0,118,143,2,388,0,1,252,0,20,98,108,181,0,97,0,0,213,0,0,78,67,272,60,0,90,0,26,0,166,899,0,0,346,346,234,166,282,65
"65656",0,32,1,30,16,9,27,0,52,78,0,1,55,1,78,54,0,52,70,3,204,0,3,147,0,12,35,82,78,1,57,0,0,110,0,0,50,24,128,60,0,71,0,12,0,72,532,0,0,206,223,165,87,172,41
"2716225",0,55,4,36,25,24,53,0,107,123,0,0,57,0,76,76,0,67,139,0,311,0,0,175,0,22,58,117,153,0,85,0,0,165,0,1,49,27,288,48,0,97,0,8,0,100,735,0,0,258,251,190,129,251,62
"3095606",0,32,1,19,5,8,28,0,31,35,1,0,35,0,33,25,1,31,64,0,91,0,1,81,1,17,15,43,51,0,30,0,0,72,0,0,31,25,119,31,0,30,0,4,0,35,285,0,0,79,117,89,48,110,10
"2478662",0,26,1,16,7,13,34,0,35,40,0,1,38,0,44,50,0,51,70,0,125,0,0,106,0,10,23,75,68,1,41,0,1,81,0,0,23,26,135,24,0,37,1,11,0,37,347,0,0,116,150,94,80,126,26
"2518343",0,62,0,73,22,26,70,2,130,110,0,0,92,0,97,101,0,91,144,0,381,0,0,236,0,36,88,109,166,0,87,0,0,255,0,0,80,83,282,70,0,97,0,24,1,145,785,0,0,341,386,222,147,315,88
"2940492",0,11,1,18,4,9,26,0,30,51,0,0,34,0,47,39,0,33,50,0,89,0,0,97,0,7,30,37,60,0,32,0,0,62,0,0,18,24,118,31,0,18,0,3,0,41,317,0,0,95,132,98,65,119,20
"2109915",0,17,1,5,13,3,27,0,19,31,0,0,28,0,26,31,1,46,43,0,122,0,0,69,0,11,31,42,46,0,45,0,0,55,0,0,18,9,130,32,0,27,0,6,0,39,262,0,0,105,116,52,50,98,37
"179636",0,320,2,285,185,182,373,0,715,602,0,0,456,0,607,495,0,567,777,16,2001,0,0,1178,0,157,422,657,1055,0,499,0,0,1077,2,0,317,293,1860,341,0,435,0,149,0,805,4298,0,0,1861,2222,1444,855,1419,431
"1926868",0,56,0,80,37,43,59,0,112,140,0,0,109,0,146,115,0,113,184,1,429,0,0,239,0,37,86,145,154,0,89,0,0,205,0,0,76,92,435,75,0,124,0,35,1,124,877,0,0,321,435,266,180,385,76
"2109914",0,16,0,20,10,7,23,0,37,40,0,0,42,0,33,22,0,31,48,1,120,0,0,95,0,4,37,54,51,1,45,0,0,69,0,0,26,20,131,18,0,26,0,6,1,38,323,0,0,138,109,65,60,112,12
"2816950",0,32,1,30,20,10,27,0,37,27,0,0,20,0,43,39,0,39,58,2,149,0,0,94,0,9,17,48,76,0,28,0,0,79,0,0,31,26,181,16,0,41,0,12,0,37,285,0,0,108,154,72,78,119,33
"2109913",0,30,1,30,7,9,43,0,56,58,0,0,54,0,51,58,0,57,65,0,249,0,0,90,1,14,39,62,80,0,54,0,0,125,0,0,26,46,171,28,0,51,0,9,0,70,377,0,0,163,176,114,67,155,31
"1267217",0,33,1,17,12,11,29,0,48,31,0,0,27,0,33,35,0,36,65,0,140,2,0,63,0,17,25,36,50,0,39,0,0,80,0,2,29,43,121,24,0,36,1,11,0,33,299,0,0,130,159,92,55,121,21
"2116657",0,28,0,26,11,10,40,0,34,65,0,1,41,0,34,60,2,46,56,0,169,0,0,130,0,10,41,57,51,0,31,0,0,86,0,0,27,23,150,16,0,22,0,12,0,66,353,0,1,142,226,78,65,124,40
"80880",0,45,0,22,11,13,30,0,35,48,0,0,26,0,42,32,0,48,58,0,110,0,0,91,0,15,45,50,48,0,29,0,0,60,0,0,27,29,109,29,0,29,0,7,0,58,296,0,0,112,151,64,69,110,20
"75105",0,5,0,21,5,1,20,0,37,22,0,0,16,0,14,23,0,15,22,0,90,0,0,84,0,5,7,29,36,0,15,1,0,72,1,0,12,21,55,6,0,9,0,7,0,64,219,0,0,95,98,50,46,60,19
"2839983",0,14,0,16,13,1,14,1,42,48,0,0,19,0,19,20,0,10,33,1,165,0,0,68,0,1,12,25,50,0,29,0,0,63,0,0,27,21,105,35,0,21,0,2,0,50,247,0,0,98,85,63,53,64,28
"119219",0,27,2,31,12,5,11,2,52,59,0,0,31,0,22,39,1,55,50,1,193,2,0,130,0,9,19,66,55,0,28,0,0,102,0,5,19,15,168,29,0,28,0,14,0,78,378,0,2,160,202,93,81,106,43
"151783",0,35,1,34,6,7,34,0,62,38,0,1,28,0,25,32,0,24,45,2,172,0,0,79,0,10,31,43,70,0,21,0,0,101,0,0,29,27,157,9,0,38,1,11,0,107,341,0,0,160,171,87,75,97,24
"106590",0,58,0,75,32,27,52,0,130,69,0,0,57,0,47,61,0,67,116,5,351,0,0,252,0,37,76,97,125,0,87,0,0,280,0,0,55,60,335,33,0,94,0,16,0,125,723,0,0,352,304,184,145,170,81
"248026",0,17,0,13,3,4,16,1,42,19,0,0,18,0,11,419,0,22,20,0,655,0,0,63,0,2,14,22,222,0,311,0,0,215,0,0,15,7,606,10,0,23,0,1,0,275,704,0,0,1099,959,175,370,206,17
"96344",0,26,2,25,13,2,8,0,30,50,0,0,12,0,13,49,0,31,41,2,162,0,1,54,0,2,27,50,46,0,17,0,1,77,0,0,21,17,127,12,0,39,0,0,0,80,347,0,0,120,154,79,68,90,26
"305",0,218,4,203,87,44,206,2,508,231,0,3,336,0,127,235,0,360,292,0,700,0,0,899,0,66,239,175,409,0,230,0,0,773,0,1,146,141,691,280,0,226,0,82,1,306,1620,0,0,720,905,654,460,459,290
"1310165",0,406,0,364,199,93,254,0,668,384,0,0,428,3,1020,632,0,500,829,4,1883,0,1,1240,0,170,411,350,934,0,455,0,0,1453,0,0,603,693,1907,377,0,483,0,225,0,820,4173,0,0,1934,1727,1139,1086,1692,609
"2842456",0,263,1,247,154,142,293,0,485,471,0,0,384,0,478,401,0,427,681,0,1519,0,1,963,0,122,314,469,642,0,347,0,0,833,0,0,363,254,1219,294,0,472,0,140,0,449,3161,2,0,1235,1461,971,632,1319,333
"105219",0,324,1,341,184,154,315,0,634,456,0,0,357,0,420,412,0,413,541,5,1412,0,1,1172,0,141,346,402,688,0,418,0,0,996,2,0,306,267,1234,291,0,477,0,107,0,620,2786,0,0,1191,1353,1003,672,1102,381
"3122075",0,65,0,57,31,25,54,1,113,93,0,0,86,0,79,52,1,83,134,2,291,0,0,261,0,32,45,110,171,0,55,0,0,169,0,2,97,54,412,62,0,83,0,24,0,134,555,0,0,420,397,234,143,227,94
"93220",0,10,3,13,2,9,6,0,30,25,0,0,10,0,8,17,0,22,44,0,79,0,0,74,0,5,13,14,34,0,28,0,0,59,0,1,6,11,69,21,0,21,0,5,0,24,182,0,0,70,87,49,37,38,9
"3039386",0,16,3,19,6,1,12,1,26,23,0,0,15,0,11,12,0,16,21,0,91,0,0,36,0,3,17,29,33,0,25,0,0,82,2,0,18,8,64,9,0,22,0,6,0,29,156,0,0,73,97,35,59,38,14
"103855",0,24,4,16,6,1,14,0,39,21,0,1,24,0,12,22,0,16,29,1,121,0,0,73,0,10,12,21,39,0,20,1,0,84,0,0,19,23,102,3,0,19,0,5,1,50,155,0,0,126,117,65,45,69,25
"1416803",0,14,1,9,7,1,13,0,47,23,0,2,18,0,10,10,0,7,27,1,100,1,0,40,1,3,16,32,48,0,12,0,0,75,0,0,10,14,83,3,0,10,0,2,0,52,167,0,0,79,83,38,48,43,18
"463040",0,23,7,17,10,4,17,0,53,37,0,0,23,0,21,20,0,12,38,10,102,0,0,75,1,5,16,28,37,2,27,0,0,88,0,0,28,30,109,13,0,26,0,3,1,66,223,0,0,124,105,46,56,84,30
"518",0,53,1036,43,17,48,25,0,109,79,0,0,51,0,29,32,8,40,45,0,207,2,0,110,0,9,31,193,116,0,50,0,0,133,0,0,29,45,230,29,0,43,0,10,0,131,518,0,0,188,231,93,82,136,51
"1353889",0,15,1,9,4,0,16,1,47,19,1,1,23,0,7,22,0,23,26,3,65,0,0,41,0,3,12,20,36,0,24,0,0,78,0,0,16,22,101,24,0,5,0,4,0,51,230,0,0,81,79,41,38,37,21
"217203",0,36,4,35,14,18,31,0,114,67,0,1,29,0,34,43,0,32,64,6,243,1,0,160,0,9,22,51,104,0,58,0,1,142,2,1,16,45,191,17,0,40,0,8,0,92,437,0,0,238,218,86,78,61,45
"1353891",0,15,5,13,11,4,25,1,59,37,0,0,27,0,16,38,0,26,47,0,133,0,0,78,0,1,27,31,58,0,31,0,0,102,1,0,15,24,140,11,0,34,0,3,0,78,329,0,0,117,165,72,63,84,27
"3081984",0,24,0,16,5,3,12,0,44,37,0,0,15,0,22,18,0,21,36,0,117,0,1,74,0,5,8,31,29,0,19,0,0,48,0,0,19,13,67,12,0,29,0,2,0,25,214,0,0,78,86,56,45,51,17
"2488560",0,13,3,17,7,5,7,0,34,33,0,0,19,0,18,34,0,28,29,1,134,0,0,59,0,4,23,62,58,0,16,0,0,98,0,0,14,24,120,11,0,34,0,5,0,63,287,0,0,110,142,57,58,76,17
"3140381",0,16,3,24,12,6,12,1,24,22,0,0,15,0,19,23,0,20,31,1,66,0,0,31,0,17,18,28,39,0,14,0,1,29,0,0,9,12,64,17,0,20,0,1,0,26,178,0,0,76,86,43,32,63,17
"3037797",0,30,0,28,10,7,42,0,52,44,4,1,20,0,20,37,0,38,58,0,147,0,0,97,0,12,25,40,45,0,22,0,0,110,1,0,25,23,118,23,0,34,0,8,0,71,306,0,0,158,162,93,80,100,29
"1658665",0,40,0,36,16,12,35,0,81,57,1,0,39,0,44,40,0,46,91,0,181,0,0,96,0,16,43,59,62,0,33,0,0,108,0,0,39,55,157,28,0,67,0,20,0,69,450,0,0,178,190,98,93,124,45
"2877940",0,18,0,25,16,6,31,0,53,59,0,0,31,0,15,39,0,31,34,0,194,0,0,74,0,4,19,33,54,0,26,1,0,120,0,0,17,10,140,15,0,43,0,1,0,89,240,0,0,113,148,80,88,83,37
"3019553",0,25,0,23,22,12,54,0,45,43,0,0,33,0,37,41,0,52,90,0,137,0,1,74,6,4,41,67,46,0,44,0,1,114,1,0,40,28,127,35,0,38,0,32,0,68,299,0,0,136,177,79,61,132,18
"2978473",0,13,0,27,5,5,20,0,12,32,0,0,16,0,24,34,0,16,29,1,80,0,0,67,0,7,24,18,45,0,14,0,0,41,0,0,19,22,68,16,0,9,0,5,0,23,198,0,0,76,89,45,42,53,10
"2082386",0,19,1,20,3,0,21,0,48,31,0,0,21,1,4,29,0,16,33,0,70,0,0,48,0,5,33,18,32,0,8,0,0,67,0,0,6,12,60,7,0,13,0,3,0,36,177,1,0,64,75,47,29,46,11
"2914710",0,12,0,15,14,8,25,0,34,26,0,0,36,0,22,17,0,30,46,1,140,0,0,72,0,8,21,35,71,0,32,0,1,84,0,0,20,24,93,25,0,25,0,12,0,89,295,0,0,122,153,69,52,115,12
"36863",0,18,0,22,7,1,14,1,58,33,0,0,29,0,30,22,0,32,47,0,106,0,0,97,0,20,31,26,44,0,23,0,0,60,0,0,29,15,86,39,0,27,0,9,0,42,283,0,0,98,123,68,54,79,33
"34029",0,15,0,19,8,2,19,0,15,31,0,0,23,0,36,28,0,23,28,3,100,0,0,57,0,9,40,26,51,0,20,0,0,64,0,1,25,14,78,18,0,41,0,3,1,26,224,0,1,108,85,59,46,84,11
"2697032",0,43,0,44,28,23,41,0,86,79,0,0,53,0,87,50,0,60,100,3,253,0,0,160,0,15,56,71,137,0,61,0,0,159,0,1,54,54,237,44,0,54,0,16,0,111,582,0,0,234,282,189,112,196,60
"2753607",0,10,0,26,5,14,27,0,47,44,0,1,20,0,29,26,0,33,64,3,127,0,0,76,0,12,27,42,48,0,36,0,0,80,1,0,31,18,105,22,0,49,0,10,1,44,296,0,1,104,138,58,57,101,28
"2732067",0,16,0,20,12,3,27,1,44,19,0,0,17,0,18,16,0,20,28,0,83,0,0,72,0,7,22,30,56,0,21,0,1,79,0,0,13,19,81,10,0,15,0,3,0,72,201,0,0,110,110,43,51,45,25
"2493093",0,38,0,28,19,9,35,0,105,69,0,0,47,0,47,27,0,40,29,0,247,0,0,98,1,5,38,58,119,0,51,0,0,187,0,0,25,46,175,7,0,20,0,6,0,158,433,0,0,295,233,144,111,108,47
"1867719",0,32,0,40,19,10,44,0,77,54,0,0,36,0,38,53,0,60,58,0,196,0,0,132,0,9,39,56,83,0,44,0,0,152,0,0,38,39,176,23,0,40,0,7,2,96,378,0,0,259,259,122,101,98,39
"536018",0,105,0,115,46,53,104,0,264,321,0,0,149,0,120,219,0,219,254,2,1004,0,0,581,0,35,139,304,455,0,204,0,0,486,0,0,149,151,1001,99,0,214,0,44,0,305,2104,0,0,906,1059,548,401,475,143
"1402135",0,19,0,28,5,0,15,0,34,31,0,0,16,0,15,10,0,14,26,21,90,0,0,57,0,3,3,17,50,1,27,1,0,104,31,1,10,17,98,12,3,8,1,5,2,97,217,0,1,74,88,57,48,46,13
"2933562",0,22,0,37,19,4,27,0,41,32,0,0,16,0,58,27,0,28,26,0,140,0,0,141,0,7,42,55,87,0,52,0,0,81,0,0,33,41,127,33,0,61,0,11,0,50,334,0,0,139,186,43,53,94,21
"1914525",0,27,1,49,25,21,63,0,94,71,0,0,54,0,49,66,0,56,94,0,240,0,0,120,0,22,50,100,118,0,52,0,0,172,0,1,23,51,236,30,0,60,0,12,1,120,581,0,0,249,303,142,138,168,52
"1862145",0,7,1,22,8,3,22,0,59,36,0,0,12,0,22,33,0,16,48,0,130,0,0,108,0,3,26,40,48,0,26,0,0,97,0,0,12,34,147,19,0,24,0,2,0,100,330,0,0,146,143,75,52,57,24
"32002",0,29,5,34,18,4,17,0,96,45,1,1,30,0,26,43,0,26,30,1,195,0,0,87,0,7,16,59,63,0,39,0,0,110,0,2,27,27,167,22,0,33,0,6,0,77,371,0,0,148,170,76,86,86,33
"2509614",0,116,0,103,56,65,79,0,127,255,0,0,139,0,173,205,0,196,283,0,694,0,0,451,0,67,132,241,294,0,173,1,0,304,0,0,117,142,618,125,0,161,0,63,0,218,1537,0,0,639,673,340,251,575,122
"80869",0,22,0,44,19,15,24,0,62,46,1,0,23,0,54,33,0,46,46,0,168,0,0,78,0,4,33,40,61,0,36,0,0,86,0,0,30,16,134,31,0,37,0,18,0,48,344,0,0,131,160,82,46,127,44
"2027919",0,0,0,42,0,15,15,4,108,10,0,0,19,0,12,0,0,0,33,0,99,0,0,62,0,0,37,0,90,0,0,0,0,88,0,0,0,0,103,0,0,31,0,0,46,30,184,5,0,192,175,25,108,91,74
"2956832",0,40,3,89,48,34,87,0,260,212,0,0,171,0,60,112,0,159,244,0,770,0,0,493,0,10,43,201,262,0,194,0,0,474,0,0,70,87,703,48,0,201,0,33,0,337,1504,0,0,579,717,329,392,301,92
"71433",0,89,0,142,48,45,87,0,263,209,0,1,116,0,103,168,11,191,224,0,777,0,0,411,0,52,139,234,314,0,148,1,0,411,0,0,104,140,738,66,0,159,0,41,0,306,1648,0,0,727,895,415,295,369,106
"1016987",0,41,0,25,5,9,35,0,32,41,0,0,35,0,29,37,0,35,65,3,143,0,0,106,0,10,43,56,78,0,49,0,1,104,0,0,27,19,136,29,0,43,0,18,0,68,328,0,1,123,157,97,66,92,21
"2319844",0,83,0,81,40,41,97,0,130,191,0,1,107,0,157,151,0,159,198,0,673,0,0,342,0,46,127,203,291,0,151,0,0,329,0,0,102,100,553,69,0,130,0,32,0,202,1415,0,0,596,671,348,319,415,98
"1866325",0,8,6,14,13,17,50,0,60,43,0,0,38,0,22,43,0,18,115,0,211,0,0,98,0,21,31,63,91,0,47,0,0,75,0,0,36,67,120,0,0,16,0,0,0,68,399,0,0,118,280,64,61,82,54
"436663",0,44,0,31,19,16,50,0,108,80,0,0,43,0,49,51,0,39,74,0,200,0,1,112,0,18,42,59,89,0,38,0,0,130,0,0,30,38,156,25,0,61,0,8,0,82,419,0,0,208,207,89,102,136,29
"1921510",0,46,0,49,35,12,103,0,174,84,0,0,61,0,37,67,0,98,81,0,293,0,0,207,0,19,69,94,126,0,85,0,0,243,0,0,65,38,328,45,0,74,3,30,0,205,685,0,0,332,299,217,146,156,90
"192812",0,23,0,32,10,17,25,0,42,46,0,0,33,0,26,31,0,46,53,3,158,0,1,86,0,16,28,44,65,0,44,0,0,100,0,0,34,31,151,17,0,34,0,16,0,73,337,0,0,128,140,94,76,86,25
"2338327",0,22,0,23,11,12,16,0,36,41,0,3,22,0,24,31,0,39,38,0,118,0,1,78,0,3,22,21,46,0,12,0,0,60,0,0,16,26,96,11,0,31,0,10,0,48,295,0,0,123,119,63,51,64,14
"540747",0,21,0,9,6,5,20,0,32,24,0,0,2,0,8,18,0,12,23,0,86,0,0,41,0,1,10,17,33,0,16,0,0,86,0,0,17,21,84,4,0,14,0,0,0,32,160,0,0,79,99,51,42,29,9
"311230",0,16,1,19,7,3,27,0,38,30,0,0,9,0,9,6,0,20,27,0,67,0,0,60,0,5,7,21,32,0,14,0,0,48,0,3,17,8,96,6,0,10,0,6,0,50,180,0,0,71,58,64,28,32,2
"72557",0,130,11,86,63,25,112,0,240,141,0,8,135,2,111,71,0,160,178,32,603,0,4,387,0,30,117,148,247,0,136,0,0,503,0,0,109,197,695,70,0,140,0,37,3,361,1245,0,0,567,682,413,297,351,152
"721785",0,12,0,20,4,3,23,0,8,9,0,0,21,0,9,35,0,3,44,0,136,0,0,73,0,9,14,19,25,0,23,0,0,19,0,0,14,16,86,6,0,11,0,13,0,40,109,0,0,87,64,49,27,82,14
"1572644",0,227,0,223,112,38,223,0,576,167,0,0,85,0,88,97,0,131,148,0,422,0,0,266,0,24,72,157,236,0,121,5,0,1034,5,0,88,244,488,41,7,121,1,76,2,726,1102,0,0,408,462,238,211,250,202
"2781978",0,24,0,18,5,5,26,1,111,16,0,2,19,1,13,8,0,7,15,0,55,0,0,37,0,0,9,10,29,0,12,0,0,134,0,0,8,23,47,3,0,14,1,5,1,107,145,1,0,51,56,20,22,15,21
"319017",0,6452,0,7058,2492,2065,5197,0,19158,11285,0,0,5083,0,5570,8260,0,7575,8309,160,38341,0,0,18655,81,2007,4255,9404,14371,0,7081,0,0,31859,0,0,5837,6574,32456,3177,0,7984,0,1688,0,22731,68483,0,0,39365,41980,22591,19978,16270,8396
"2949630",0,71,0,42,15,12,49,0,80,54,0,0,77,0,29,103,0,105,27,0,167,0,0,129,0,6,36,103,94,0,66,0,0,190,0,0,43,30,145,46,0,69,0,16,0,118,355,0,0,393,241,219,167,121,70
"187029",0,15,0,16,7,3,16,0,46,31,0,0,15,0,5,19,0,17,19,1,83,0,0,62,0,0,14,16,29,0,16,0,0,81,0,0,9,21,119,19,0,18,0,4,0,53,191,0,0,92,149,63,59,53,20
"2949629",0,60,0,15,8,12,5,0,125,143,0,0,93,0,11,41,0,115,24,0,184,0,0,118,0,14,74,123,244,0,81,0,0,221,0,0,63,20,280,35,0,88,0,27,0,178,382,0,0,486,143,230,118,89,43
"2782643",0,166,0,0,3,0,80,0,286,444,0,0,93,0,0,82,0,167,15,0,419,0,0,201,0,0,85,227,416,0,197,0,0,453,0,0,176,0,329,162,0,149,0,101,0,426,496,0,0,1050,417,419,341,188,115
"1320552",0,1771,0,2120,852,589,1788,0,4354,2705,0,0,1922,0,1533,1859,0,2182,2854,0,10290,0,0,6285,0,454,1811,2642,4226,0,1893,0,0,7637,0,0,1526,1999,8657,1189,0,2038,0,486,0,5091,19807,0,0,12382,13250,7226,5971,5859,2219
"1404741",0,191,0,164,89,47,145,0,439,301,0,0,160,0,126,145,0,214,302,0,1054,0,0,577,0,34,182,377,480,0,191,0,0,820,0,0,138,170,995,72,0,190,0,38,0,495,2377,0,0,1333,1499,695,771,582,212
"2592814",0,124,0,190,65,88,291,0,545,379,0,0,205,0,67,219,0,203,288,0,897,0,0,620,0,36,154,149,444,0,86,0,0,717,0,0,52,0,907,20,0,220,0,40,0,530,2291,0,0,1021,1294,509,455,416,176
"2592817",0,47,0,123,74,0,0,0,61,71,0,0,77,0,115,0,0,131,262,0,264,0,0,83,0,41,105,284,346,0,172,0,0,388,0,0,0,83,468,0,0,50,0,22,0,92,1056,0,0,731,367,77,369,301,0
"943830",0,141,0,224,100,46,183,0,468,303,0,1,191,0,124,226,0,253,323,0,1392,0,0,723,0,51,177,349,516,0,223,0,0,798,0,0,149,193,1120,128,0,233,0,37,0,562,2465,0,0,1438,1481,718,692,631,208
"1842539",0,244,0,295,132,71,290,0,821,447,0,1,246,0,165,262,0,279,380,0,2611,0,0,892,0,54,211,440,744,0,329,0,0,1457,0,0,203,368,1472,92,0,248,0,58,0,1001,3237,0,0,1663,1722,880,774,650,354
"1526658",0,356,0,378,188,86,354,0,1069,534,0,0,292,1,219,334,0,438,488,0,3373,0,0,1215,0,71,270,478,884,0,343,0,0,1926,0,1,259,470,1803,152,0,364,0,98,0,1254,4225,0,0,2116,2220,1109,1036,865,524
"2082387",0,3730,0,4243,1810,1324,3519,0,10085,8105,0,1,4760,0,3048,5424,0,6386,7559,5,31201,0,0,16464,1,1121,5023,8771,13635,0,5504,0,0,19177,0,3,3866,4218,29299,2391,0,5784,0,933,0,11743,67421,1,0,30506,33363,15609,15104,14120,4492
"2654248",0,211,0,229,110,94,150,0,432,533,0,0,275,0,225,343,0,354,473,0,1599,1,0,1024,0,77,297,526,811,0,347,2,0,874,7,0,221,216,1773,194,0,369,0,48,0,614,3943,0,0,1800,1784,934,796,847,216
"2880934",0,266,1,249,122,148,247,0,594,611,0,0,379,0,245,489,0,480,595,0,2267,0,0,1152,0,80,393,749,949,0,436,0,0,1065,0,0,293,269,2179,191,0,492,0,82,0,671,5362,0,0,2212,2249,1050,989,1143,312
"2589967",0,160,1,181,98,84,166,1,484,498,0,0,312,0,198,354,0,386,497,0,1785,0,0,927,0,84,272,495,875,0,325,0,0,902,0,0,209,209,1732,151,0,318,0,48,0,544,4026,0,0,1687,1725,852,793,850,220
"2744517",0,239,0,223,118,87,187,0,549,579,0,0,300,0,226,368,0,443,536,0,1881,0,0,1081,0,89,308,592,845,0,365,0,0,825,0,0,209,235,1886,164,0,363,0,38,0,616,4300,0,0,1870,1869,971,862,885,272
